Hours_Studied,Attendance,Parental_Involvement,Access_to_Resources,Extracurricular_Activities,Sleep_Hours,Previous_Scores,Motivation_Level,Internet_Access,Tutoring_Sessions,Family_Income,Teacher_Quality,School_Type,Peer_Influence,Physical_Activity,Learning_Disabilities,Gender,Exam_Score,Total_Learning_Effort
0.618,0.4,0.0,1.0,0.0,0.667,0.38,0.0,1.0,0.25,0.5,0.5,1.0,0.5,0.167,0.0,1.0,0.222,0.605
0.353,0.4,1.0,1.0,0.0,0.667,0.06,0.5,1.0,0.125,0.0,0.5,1.0,0.5,0.667,0.0,1.0,0.222,0.342
0.324,0.275,0.5,0.5,1.0,0.667,0.7,0.0,1.0,0.25,0.5,1.0,1.0,0.5,0.667,0.0,1.0,0.2,0.342
0.588,0.275,0.0,0.0,1.0,0.833,0.5,0.0,1.0,0.125,0.0,0.5,1.0,0.0,0.333,0.0,1.0,0.178,0.553
0.471,0.85,0.0,0.5,1.0,0.167,0.9,0.5,1.0,0.375,0.0,0.0,1.0,1.0,0.333,0.0,1.0,0.311,0.5
0.618,0.075,0.5,0.0,1.0,0.333,0.14,0.5,1.0,0.125,0.0,1.0,0.0,0.5,0.833,0.0,0.0,0.2,0.579
0.588,0.675,1.0,1.0,1.0,0.667,0.82,1.0,1.0,0.0,1.0,0.5,0.0,1.0,0.5,0.0,1.0,0.378,0.526
0.5,0.175,0.0,0.5,1.0,0.5,0.52,0.5,1.0,0.0,0.5,0.5,1.0,0.5,0.667,0.0,1.0,0.178,0.447
0.353,0.35,0.0,1.0,1.0,0.0,0.36,0.0,1.0,0.375,0.0,0.5,1.0,1.0,0.5,0.0,0.0,0.2,0.395
0.235,0.05,0.5,1.0,1.0,0.167,0.64,0.5,1.0,0.375,1.0,0.5,0.0,0.5,0.667,0.0,1.0,0.2,0.289
0.412,0.275,0.5,0.5,1.0,0.667,0.8,0.5,1.0,0.625,0.5,0.5,1.0,1.0,0.167,0.0,1.0,0.267,0.5
0.647,0.775,0.5,0.5,0.0,0.667,0.44,0.0,1.0,0.25,0.5,1.0,1.0,1.0,0.0,0.0,1.0,0.356,0.632
0.529,0.875,0.5,0.5,0.0,0.167,0.24,1.0,1.0,0.125,0.5,0.0,1.0,1.0,0.667,0.0,1.0,0.333,0.5
0.294,0.225,0.5,0.0,1.0,0.833,0.92,0.0,1.0,0.0,1.0,0.5,0.0,0.5,0.667,0.0,0.0,0.133,0.263
0.529,0.475,0.5,1.0,1.0,0.5,0.32,0.0,1.0,0.25,0.0,0.5,1.0,0.0,0.667,0.0,1.0,0.267,0.526
0.559,0.475,1.0,0.5,0.0,0.167,1.0,0.5,1.0,0.5,1.0,1.0,1.0,0.0,0.5,0.0,1.0,0.378,0.605
0.353,0.875,0.0,0.0,1.0,0.333,0.76,0.0,1.0,0.125,0.0,0.5,1.0,0.0,0.833,0.0,1.0,0.244,0.342
0.529,0.775,0.5,1.0,1.0,0.167,0.68,0.5,1.0,0.125,1.0,0.0,1.0,0.5,0.333,0.0,1.0,0.333,0.5
0.5,0.525,1.0,0.5,1.0,0.333,0.02,1.0,0.0,0.375,0.5,0.5,1.0,0.5,0.667,1.0,1.0,0.267,0.526
0.294,0.675,1.0,0.0,1.0,0.0,0.44,0.5,1.0,0.25,0.5,1.0,1.0,0.5,0.5,0.0,0.0,0.267,0.316
0.559,0.85,0.0,0.5,1.0,0.5,0.5,1.0,1.0,0.25,1.0,0.5,1.0,0.5,0.333,0.0,0.0,0.356,0.553
0.588,0.0,1.0,0.5,1.0,0.667,0.38,0.5,1.0,0.125,0.0,0.5,0.0,1.0,0.667,0.0,1.0,0.244,0.553
0.676,0.4,0.5,0.5,1.0,0.167,0.14,0.5,1.0,0.125,0.5,0.5,1.0,1.0,0.667,0.0,1.0,0.289,0.632
0.676,0.9,0.5,0.5,1.0,0.5,0.36,0.5,1.0,0.375,1.0,0.5,0.0,1.0,0.5,0.0,0.0,0.422,0.684
0.265,0.75,0.5,0.0,1.0,0.333,0.08,0.5,0.0,0.125,1.0,0.5,1.0,0.5,0.5,0.0,1.0,0.2,0.263
0.324,0.55,0.5,0.5,0.0,0.667,0.3,0.5,1.0,0.125,0.0,0.5,0.0,1.0,0.5,0.0,1.0,0.222,0.316
0.588,0.525,0.0,0.5,1.0,0.0,0.08,0.5,1.0,0.125,0.0,0.5,1.0,0.5,0.5,0.0,1.0,0.244,0.553
0.588,0.35,0.5,1.0,1.0,0.667,0.76,0.0,1.0,0.0,0.5,1.0,1.0,0.0,0.5,1.0,1.0,0.244,0.526
0.588,0.525,0.5,0.0,0.0,0.0,0.68,0.5,1.0,0.25,0.5,0.5,1.0,1.0,0.833,0.0,1.0,0.289,0.579
0.588,0.425,0.5,1.0,1.0,0.333,0.38,0.0,1.0,0.125,0.5,0.5,0.0,1.0,0.333,0.0,0.0,0.267,0.553
0.706,0.725,0.5,1.0,1.0,0.333,0.78,0.5,1.0,0.375,0.5,0.5,0.0,1.0,0.5,0.0,1.0,0.422,0.711
0.676,0.85,0.5,1.0,0.0,0.167,0.58,1.0,1.0,0.125,0.0,1.0,1.0,1.0,0.333,0.0,1.0,0.422,0.632
0.618,0.15,0.5,0.0,0.0,0.833,0.64,0.0,1.0,0.125,0.5,0.5,1.0,0.5,0.333,1.0,0.0,0.156,0.579
0.441,0.45,1.0,0.5,1.0,0.167,0.54,0.5,0.0,0.25,0.5,0.5,1.0,0.5,0.667,0.0,1.0,0.244,0.447
0.647,0.4,0.5,0.5,1.0,0.167,0.78,1.0,1.0,0.375,0.5,1.0,1.0,0.5,0.5,0.0,0.0,0.311,0.658
0.353,0.675,0.5,1.0,1.0,1.0,0.04,0.5,1.0,0.25,0.0,1.0,0.0,1.0,0.5,0.0,1.0,0.289,0.368
0.471,0.25,0.5,0.0,0.0,0.5,0.08,1.0,1.0,0.0,0.5,0.5,1.0,1.0,0.333,1.0,1.0,0.756,0.421
0.412,0.65,1.0,0.0,0.0,0.167,0.1,0.0,0.0,0.25,1.0,0.5,0.0,0.5,0.667,0.0,1.0,0.244,0.421
0.5,0.875,0.0,0.5,1.0,0.5,0.28,0.0,0.0,0.25,0.5,1.0,1.0,0.5,0.5,0.0,0.0,0.289,0.5
0.912,0.425,0.5,0.0,1.0,0.5,0.6,0.0,1.0,0.0,0.5,0.5,1.0,1.0,0.5,0.0,1.0,0.311,0.816
0.176,0.9,0.5,0.5,1.0,0.0,0.64,1.0,0.0,0.0,0.0,0.5,1.0,1.0,0.667,0.0,1.0,0.267,0.158
0.618,1.0,1.0,1.0,1.0,0.333,0.72,0.0,1.0,0.25,0.5,0.5,0.0,1.0,0.833,0.0,1.0,0.444,0.605
0.206,0.1,0.5,1.0,0.0,0.5,0.28,1.0,1.0,0.0,0.5,0.5,1.0,1.0,0.667,1.0,0.0,0.111,0.184
0.412,0.225,1.0,0.5,1.0,0.833,0.66,0.5,1.0,0.25,0.5,1.0,0.0,1.0,0.667,1.0,0.0,0.244,0.421
0.706,0.95,0.0,1.0,1.0,0.5,0.12,0.0,1.0,0.125,1.0,0.5,0.0,1.0,0.5,0.0,0.0,0.4,0.658
0.5,0.95,0.5,0.0,0.0,0.5,0.0,0.0,1.0,0.125,0.5,1.0,0.0,0.5,0.333,0.0,0.0,0.289,0.474
0.324,0.1,0.5,0.5,1.0,0.333,0.7,0.5,1.0,0.0,0.5,0.5,1.0,0.5,0.5,0.0,1.0,0.156,0.289
0.382,0.025,0.5,0.5,0.0,0.833,0.72,0.0,1.0,0.25,0.0,1.0,1.0,1.0,0.333,0.0,1.0,0.156,0.395
0.618,0.15,1.0,0.0,1.0,0.667,0.62,1.0,1.0,0.125,0.5,0.5,1.0,0.5,0.667,0.0,1.0,0.222,0.579
0.382,1.0,1.0,0.0,1.0,0.667,0.26,1.0,1.0,0.25,0.0,0.5,1.0,0.0,0.5,0.0,1.0,0.311,0.395
0.529,0.175,0.5,0.5,0.0,0.5,0.92,0.0,1.0,0.375,0.0,0.5,1.0,0.5,0.333,0.0,0.0,0.2,0.553
0.5,0.5,0.5,1.0,0.0,0.167,0.88,0.5,1.0,0.0,0.0,0.0,0.0,1.0,0.667,1.0,0.0,0.267,0.447
0.382,0.85,1.0,1.0,1.0,0.833,0.52,0.5,1.0,0.0,0.0,1.0,1.0,0.5,0.333,0.0,1.0,0.333,0.342
0.882,0.025,0.5,0.5,0.0,0.5,0.98,1.0,1.0,0.25,0.5,1.0,1.0,0.5,0.5,0.0,0.0,0.333,0.842
0.618,0.6,1.0,0.0,0.0,0.5,0.3,0.0,1.0,0.375,0.5,1.0,1.0,1.0,0.5,0.0,0.0,0.311,0.632
0.147,0.275,1.0,0.0,0.0,0.667,0.5,0.5,1.0,0.0,0.5,1.0,1.0,1.0,0.5,0.0,1.0,0.133,0.132
0.529,0.85,0.5,0.5,0.0,0.5,0.92,0.0,1.0,0.0,0.5,0.5,0.0,0.5,0.333,1.0,1.0,0.311,0.474
0.382,0.275,1.0,0.5,1.0,0.167,0.46,0.5,1.0,0.125,0.5,0.5,1.0,0.5,0.0,1.0,1.0,0.178,0.368
0.647,0.675,0.5,0.0,1.0,0.5,0.48,0.0,1.0,0.0,0.5,1.0,1.0,0.5,0.667,1.0,1.0,0.267,0.579
0.353,0.675,0.0,0.5,0.0,0.0,0.08,0.5,1.0,0.125,0.5,0.5,1.0,0.5,1.0,0.0,1.0,0.222,0.342
0.471,0.225,0.5,0.5,1.0,0.5,0.22,1.0,1.0,0.375,1.0,1.0,1.0,0.5,0.667,0.0,1.0,0.244,0.5
0.588,0.025,0.0,0.5,0.0,0.833,0.16,0.5,1.0,0.5,0.5,0.5,1.0,0.5,0.333,0.0,1.0,0.178,0.632
0.647,0.4,0.5,1.0,1.0,0.0,0.56,0.5,1.0,0.25,0.5,0.5,0.0,0.0,0.5,0.0,0.0,0.289,0.632
0.294,0.3,1.0,1.0,0.0,0.5,0.32,0.5,1.0,0.0,0.0,1.0,1.0,0.5,0.667,0.0,1.0,0.222,0.263
0.441,0.8,0.0,0.5,1.0,0.667,0.08,0.5,1.0,0.125,0.5,0.5,1.0,1.0,0.5,0.0,1.0,0.267,0.421
0.412,0.8,0.0,0.0,1.0,0.667,0.5,0.5,1.0,0.25,0.5,1.0,1.0,0.5,0.5,0.0,0.0,0.289,0.421
0.382,0.45,0.5,1.0,0.0,0.333,0.66,0.5,1.0,0.0,0.0,0.0,1.0,0.5,0.5,1.0,1.0,0.2,0.342
0.824,0.6,0.5,0.5,0.0,0.167,0.74,1.0,1.0,0.0,0.5,0.5,0.0,1.0,0.5,0.0,1.0,0.356,0.737
0.559,0.6,0.5,0.5,1.0,0.333,0.84,0.0,1.0,0.0,0.5,0.5,1.0,0.5,0.833,0.0,0.0,0.311,0.5
0.265,0.825,0.5,0.5,1.0,0.833,0.48,0.0,1.0,0.125,0.5,0.5,1.0,0.5,0.5,0.0,1.0,0.267,0.263
0.676,0.425,0.0,0.5,0.0,0.0,0.4,0.0,1.0,0.25,1.0,0.0,1.0,0.5,0.5,1.0,0.0,0.222,0.658
0.882,0.275,0.0,0.5,0.0,0.167,0.68,0.5,1.0,0.125,0.5,0.5,1.0,1.0,0.333,0.0,1.0,0.289,0.816
0.676,0.275,1.0,0.5,1.0,0.333,0.02,0.0,0.0,0.125,1.0,0.5,0.0,1.0,0.5,0.0,1.0,0.267,0.632
0.235,0.525,0.5,0.5,1.0,0.333,0.64,1.0,1.0,0.375,0.5,1.0,1.0,0.5,0.667,0.0,1.0,0.267,0.289
0.412,0.45,0.5,1.0,1.0,0.5,0.4,0.5,0.0,0.25,0.0,1.0,1.0,1.0,0.5,0.0,1.0,0.244,0.421
0.735,0.45,1.0,0.5,0.0,0.833,0.46,1.0,1.0,0.25,0.5,0.5,1.0,0.5,0.667,0.0,0.0,0.333,0.711
0.382,0.1,1.0,0.0,1.0,0.167,0.3,0.5,1.0,0.375,0.5,1.0,0.0,1.0,0.667,0.0,0.0,0.222,0.421
0.588,0.725,0.0,0.0,1.0,0.5,0.12,0.0,1.0,0.5,0.5,0.0,0.0,1.0,0.667,0.0,0.0,0.311,0.632
0.647,0.225,0.5,0.5,1.0,0.5,0.4,0.0,0.0,0.125,1.0,1.0,1.0,1.0,0.667,0.0,0.0,0.222,0.605
0.324,0.2,1.0,0.5,0.0,0.333,0.3,0.5,1.0,0.125,1.0,0.5,1.0,0.5,0.5,1.0,1.0,0.178,0.316
0.5,0.425,0.5,0.5,0.0,0.167,0.96,0.0,1.0,0.25,0.0,1.0,0.0,0.5,0.333,0.0,0.0,0.267,0.5
0.324,0.575,0.5,0.0,1.0,0.333,0.64,0.5,1.0,0.0,0.5,0.5,1.0,1.0,0.333,0.0,0.0,0.222,0.289
0.441,0.375,0.0,1.0,1.0,0.667,0.9,0.5,1.0,0.125,0.0,0.0,1.0,0.5,0.333,0.0,0.0,0.244,0.421
0.294,0.45,0.5,1.0,1.0,0.667,0.76,1.0,1.0,0.0,1.0,0.0,1.0,0.5,0.5,0.0,1.0,0.244,0.263
0.794,0.525,0.5,0.0,1.0,0.167,0.34,0.5,1.0,0.125,1.0,1.0,1.0,0.0,0.167,0.0,1.0,0.311,0.737
0.235,0.2,0.5,0.5,0.0,0.333,0.6,0.5,1.0,0.25,0.5,0.5,1.0,1.0,0.5,0.0,0.0,0.178,0.263
0.412,0.15,0.0,1.0,0.0,0.333,0.22,0.5,1.0,0.125,1.0,0.5,1.0,1.0,1.0,0.0,1.0,0.222,0.395
0.529,0.875,0.0,0.0,0.0,1.0,0.68,0.0,1.0,0.0,1.0,0.5,1.0,0.5,0.667,1.0,1.0,0.267,0.474
0.765,0.425,1.0,1.0,1.0,0.5,0.04,0.5,1.0,0.25,1.0,0.5,1.0,0.0,0.5,1.0,0.0,0.311,0.737
0.235,0.4,0.0,0.5,1.0,0.167,0.84,0.5,1.0,0.5,0.5,0.0,1.0,0.0,0.333,0.0,1.0,0.222,0.316
0.706,0.025,0.5,0.5,0.0,0.333,0.58,0.5,1.0,0.125,0.0,0.5,1.0,1.0,0.5,0.0,1.0,0.222,0.658
0.5,0.5,1.0,0.0,1.0,0.333,0.06,0.5,1.0,0.0,0.0,0.5,1.0,0.5,0.333,0.0,1.0,0.222,0.447
0.324,0.55,0.5,1.0,1.0,0.667,0.88,0.0,1.0,0.25,0.0,1.0,1.0,0.0,0.833,0.0,0.0,0.267,0.342
0.588,0.55,0.0,0.5,1.0,0.667,0.88,0.5,1.0,0.125,0.5,0.5,1.0,0.0,0.333,1.0,1.0,0.244,0.553
0.529,0.7,0.5,1.0,0.0,0.5,0.86,0.5,1.0,0.5,0.0,0.5,1.0,1.0,0.5,0.0,0.0,0.378,0.579
0.382,0.175,0.5,1.0,0.0,0.5,0.78,1.0,1.0,0.375,0.0,0.5,1.0,1.0,0.5,0.0,1.0,0.244,0.421
0.5,0.25,0.5,0.5,1.0,0.5,0.68,0.0,0.0,0.25,0.5,1.0,0.0,0.5,0.667,0.0,1.0,0.222,0.5
0.441,0.8,1.0,0.5,1.0,0.5,0.4,0.5,1.0,0.125,0.0,0.5,1.0,0.5,0.5,0.0,1.0,0.311,0.421
0.529,0.95,0.5,0.0,0.0,0.0,0.14,0.5,1.0,0.25,1.0,0.0,1.0,0.5,0.333,0.0,0.0,0.289,0.526
0.618,0.125,0.5,0.0,0.0,0.5,0.28,0.0,1.0,0.125,1.0,0.5,1.0,0.5,0.167,0.0,1.0,0.2,0.579
0.794,0.5,0.0,1.0,0.0,0.333,0.34,0.5,1.0,0.375,0.5,0.5,1.0,0.0,0.667,0.0,0.0,0.311,0.789
0.294,0.225,0.5,0.0,1.0,0.167,0.36,0.0,1.0,0.0,1.0,0.5,1.0,1.0,0.167,1.0,0.0,0.089,0.263
0.882,0.05,1.0,0.5,1.0,1.0,0.56,0.5,1.0,0.0,0.5,0.5,0.0,1.0,0.5,0.0,0.0,0.289,0.789
0.147,0.325,0.5,0.5,0.0,0.5,0.2,0.5,0.0,0.0,1.0,0.5,0.0,0.5,0.5,0.0,0.0,0.111,0.132
0.471,0.15,0.5,1.0,0.0,0.5,0.18,0.5,1.0,0.125,1.0,0.5,1.0,0.0,0.5,0.0,1.0,0.156,0.447
0.618,0.7,0.0,0.5,1.0,0.333,0.72,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.5,0.0,1.0,0.267,0.553
0.559,0.525,0.0,1.0,1.0,0.667,0.0,1.0,1.0,0.5,0.5,0.5,0.0,1.0,0.833,0.0,0.0,0.289,0.605
0.382,0.15,0.5,1.0,1.0,0.167,0.14,1.0,1.0,0.375,0.5,0.5,1.0,1.0,0.5,0.0,0.0,0.2,0.421
0.471,0.0,0.5,1.0,1.0,0.5,0.44,1.0,1.0,0.375,0.0,1.0,1.0,1.0,0.5,0.0,0.0,0.222,0.5
0.412,0.8,0.0,0.0,1.0,0.333,0.14,0.5,1.0,0.25,0.5,0.5,0.0,1.0,0.333,1.0,0.0,0.222,0.421
0.382,0.175,1.0,0.5,0.0,0.667,0.96,0.5,1.0,0.0,0.0,0.0,1.0,0.5,0.5,0.0,0.0,0.178,0.342
0.647,0.6,0.5,0.0,1.0,0.333,0.68,0.0,1.0,0.25,0.5,1.0,1.0,1.0,0.5,0.0,1.0,0.333,0.632
0.559,0.325,0.0,0.5,1.0,0.833,0.44,0.0,1.0,0.375,0.5,0.5,1.0,1.0,0.5,0.0,0.0,0.244,0.579
0.382,0.575,0.5,1.0,1.0,0.5,0.12,0.0,1.0,0.5,1.0,0.5,1.0,1.0,0.5,0.0,0.0,0.289,0.447
0.647,0.325,0.0,0.0,0.0,0.667,0.38,0.5,1.0,0.375,0.5,0.5,0.0,1.0,0.5,0.0,0.0,0.244,0.658
0.559,0.075,0.0,0.0,0.0,0.667,0.66,0.5,1.0,0.375,0.5,0.5,0.0,0.0,0.167,0.0,1.0,0.178,0.579
0.647,0.225,1.0,0.5,1.0,0.833,0.96,0.5,1.0,0.125,0.0,0.5,1.0,0.0,0.5,1.0,0.0,0.244,0.605
0.618,0.2,0.5,0.5,1.0,0.333,0.48,0.5,1.0,0.125,0.5,0.5,1.0,0.5,0.5,0.0,0.0,0.222,0.579
0.353,0.425,0.5,0.5,1.0,0.667,0.7,1.0,1.0,0.125,0.0,0.5,1.0,1.0,0.333,0.0,1.0,0.244,0.342
0.412,0.65,1.0,0.0,1.0,0.0,0.2,1.0,1.0,0.25,1.0,0.0,0.0,1.0,0.5,1.0,0.0,0.267,0.421
0.618,0.275,0.5,0.5,1.0,0.5,0.62,0.5,1.0,0.0,0.0,0.5,0.0,1.0,0.5,0.0,1.0,0.244,0.553
0.618,0.0,0.0,0.5,0.0,0.333,0.24,1.0,1.0,0.5,0.0,1.0,1.0,0.0,0.5,0.0,0.0,0.178,0.658
0.5,0.525,0.5,0.5,1.0,0.167,0.2,0.0,1.0,0.375,0.5,0.5,1.0,1.0,0.667,1.0,1.0,0.244,0.526
0.529,0.6,0.5,0.5,0.0,0.333,0.5,0.0,0.0,0.125,1.0,0.5,1.0,1.0,0.5,0.0,1.0,0.267,0.5
0.735,0.975,0.5,0.5,1.0,0.333,0.22,0.5,0.0,0.125,0.0,0.5,1.0,1.0,0.5,0.0,1.0,0.356,0.684
0.382,0.6,0.5,1.0,1.0,0.5,0.72,0.5,1.0,0.125,0.0,0.5,0.0,0.5,0.333,0.0,0.0,0.267,0.368
0.588,0.475,0.5,1.0,1.0,0.333,0.94,0.5,1.0,0.125,1.0,0.0,1.0,0.5,0.667,0.0,1.0,0.311,0.553
0.471,0.575,0.5,0.5,1.0,0.5,0.4,0.5,1.0,0.25,0.0,0.5,1.0,0.0,0.667,1.0,0.0,0.267,0.474
0.471,0.925,1.0,0.5,1.0,0.333,0.32,1.0,1.0,0.25,0.5,0.5,0.0,1.0,0.333,0.0,0.0,0.378,0.474
0.706,0.825,1.0,0.0,0.0,0.333,0.18,1.0,1.0,0.25,0.0,0.5,0.0,0.0,0.667,0.0,0.0,0.333,0.684
0.647,0.325,0.5,1.0,1.0,0.5,0.4,0.0,1.0,0.0,0.0,0.5,0.0,0.5,0.667,0.0,1.0,0.267,0.579
0.647,0.225,0.0,1.0,1.0,0.5,0.56,0.5,1.0,0.0,0.0,1.0,1.0,0.0,0.5,0.0,0.0,0.2,0.579
0.735,0.275,0.5,0.5,0.0,0.667,0.38,1.0,1.0,0.125,0.5,1.0,0.0,0.5,0.167,0.0,0.0,0.267,0.684
0.5,0.5,0.0,1.0,0.0,0.667,0.62,0.5,1.0,0.375,0.5,0.5,0.0,0.0,0.667,0.0,1.0,0.311,0.526
0.618,0.75,0.0,0.0,0.0,0.5,0.66,0.5,1.0,0.0,0.0,0.5,0.0,1.0,0.5,0.0,1.0,0.289,0.553
0.441,0.5,0.5,0.5,0.0,0.667,0.1,0.0,1.0,0.25,0.0,0.0,1.0,0.5,0.5,0.0,1.0,0.178,0.447
0.559,0.075,0.5,1.0,1.0,0.5,0.7,0.5,1.0,0.5,1.0,1.0,1.0,0.0,0.5,0.0,0.0,0.289,0.605
0.471,0.725,1.0,0.5,1.0,0.5,0.9,0.5,1.0,0.0,0.5,0.5,1.0,1.0,0.5,0.0,1.0,0.333,0.421
0.529,0.8,0.5,0.0,1.0,0.667,0.02,0.0,1.0,0.0,0.5,0.5,1.0,0.5,0.333,0.0,1.0,0.244,0.474
0.618,0.3,1.0,1.0,0.0,0.333,0.56,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.289,0.553
0.353,0.675,1.0,0.0,1.0,0.0,0.6,1.0,1.0,0.0,0.0,0.5,0.0,1.0,0.5,0.0,1.0,0.267,0.316
0.882,0.425,0.0,1.0,1.0,0.167,0.7,0.5,1.0,0.0,0.0,0.5,0.0,0.5,0.833,0.0,0.0,0.311,0.789
0.324,0.9,0.5,0.0,1.0,0.833,0.38,1.0,1.0,0.0,0.5,0.5,0.0,0.0,0.5,1.0,0.0,0.244,0.289
0.294,0.85,0.5,0.5,1.0,0.5,0.82,0.0,1.0,0.375,0.0,0.5,1.0,0.5,0.5,0.0,1.0,0.289,0.342
0.706,0.525,0.5,0.5,1.0,0.5,0.54,0.5,1.0,0.25,0.5,0.0,1.0,0.5,0.333,1.0,0.0,0.311,0.684
0.647,0.7,0.5,0.5,1.0,0.5,0.4,0.0,1.0,0.125,0.5,0.5,0.0,1.0,0.5,0.0,1.0,0.333,0.605
0.618,0.875,0.5,1.0,1.0,0.667,0.72,1.0,1.0,0.125,0.5,1.0,0.0,0.5,0.5,0.0,1.0,0.422,0.579
0.618,0.5,0.5,1.0,1.0,0.5,0.92,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.333,0.553
0.5,0.325,0.5,0.5,1.0,0.5,0.82,0.0,1.0,0.125,0.5,1.0,1.0,0.5,0.333,0.0,1.0,0.244,0.474
0.353,0.75,1.0,0.5,1.0,0.667,0.94,0.5,1.0,0.125,0.0,1.0,0.0,0.0,0.5,0.0,0.0,0.311,0.342
0.5,0.225,0.5,1.0,0.0,0.333,0.26,0.0,1.0,0.0,0.0,0.5,1.0,0.0,0.5,0.0,1.0,0.2,0.447
0.382,0.4,0.0,1.0,1.0,0.667,0.12,0.5,0.0,0.125,0.0,0.5,1.0,1.0,0.167,0.0,1.0,0.156,0.368
0.676,0.875,0.0,1.0,0.0,0.5,0.54,0.5,1.0,0.0,0.5,0.5,1.0,0.5,0.5,0.0,0.0,0.333,0.605
0.471,0.725,1.0,0.5,1.0,0.5,0.04,0.5,1.0,0.25,0.5,0.5,1.0,0.0,0.667,0.0,1.0,0.289,0.474
0.353,0.4,0.5,0.5,1.0,0.333,0.68,0.0,1.0,0.0,0.5,1.0,1.0,0.5,0.5,0.0,0.0,0.222,0.316
0.441,0.225,1.0,1.0,0.0,0.5,0.24,0.0,1.0,0.375,0.5,0.5,1.0,1.0,0.5,0.0,1.0,0.222,0.474
0.559,0.35,1.0,1.0,1.0,0.333,0.46,0.0,1.0,0.375,1.0,1.0,1.0,1.0,0.667,0.0,0.0,0.356,0.579
0.412,0.275,1.0,0.5,1.0,0.833,0.66,0.0,1.0,0.25,0.5,0.5,1.0,0.5,0.833,0.0,1.0,0.244,0.421
0.353,0.175,0.5,0.5,0.0,0.0,0.48,0.5,1.0,0.0,0.0,0.5,1.0,0.0,0.5,0.0,1.0,0.133,0.316
0.529,0.75,0.0,0.5,1.0,0.667,0.24,0.0,1.0,0.25,0.5,1.0,1.0,0.0,0.833,1.0,1.0,0.267,0.526
0.529,0.25,0.0,1.0,1.0,0.0,0.88,0.5,1.0,0.0,0.0,1.0,0.0,0.5,0.333,0.0,1.0,0.222,0.474
0.412,0.45,0.5,1.0,0.0,0.667,0.76,0.5,1.0,0.0,0.0,0.5,1.0,0.0,0.5,0.0,0.0,0.222,0.368
0.412,0.375,0.5,1.0,1.0,0.333,0.6,0.5,0.0,0.125,0.0,0.5,0.0,1.0,0.833,0.0,1.0,0.222,0.395
0.529,0.975,0.5,0.5,0.0,0.667,0.7,1.0,1.0,0.5,0.5,0.5,1.0,1.0,0.667,0.0,1.0,0.4,0.579
0.235,0.4,0.5,0.5,1.0,0.5,0.42,0.5,0.0,0.125,0.5,0.0,1.0,0.5,0.333,0.0,1.0,0.156,0.237
0.265,0.075,0.5,1.0,1.0,0.167,0.38,0.0,1.0,0.0,0.5,1.0,1.0,0.0,0.333,0.0,0.0,0.111,0.237
0.382,0.1,0.0,0.5,1.0,0.833,0.16,0.0,1.0,0.125,0.5,0.5,1.0,1.0,0.5,0.0,0.0,0.133,0.368
0.471,0.6,0.0,0.5,1.0,0.667,0.8,1.0,1.0,0.25,0.0,0.5,0.0,0.5,0.5,0.0,1.0,0.267,0.474
0.559,0.6,1.0,0.5,0.0,0.667,0.38,0.5,0.0,0.375,0.5,1.0,0.0,0.5,0.667,0.0,1.0,0.333,0.579
0.765,0.425,0.0,1.0,0.0,0.333,0.7,0.5,1.0,0.125,0.5,0.5,1.0,1.0,0.167,0.0,1.0,0.311,0.711
0.647,0.425,0.5,0.0,1.0,0.667,0.3,1.0,0.0,0.0,0.5,0.5,1.0,1.0,0.833,0.0,0.0,0.244,0.579
0.471,0.05,0.5,0.5,0.0,0.167,0.8,0.0,1.0,0.25,0.0,1.0,1.0,1.0,0.5,0.0,1.0,0.2,0.474
0.5,0.525,1.0,0.5,1.0,0.0,0.1,0.5,1.0,0.125,1.0,0.5,0.0,1.0,0.333,0.0,1.0,0.289,0.474
0.324,0.5,1.0,0.5,1.0,0.167,0.62,0.5,1.0,0.125,0.0,0.5,1.0,1.0,0.667,0.0,0.0,0.267,0.316
0.5,0.15,0.5,0.5,0.0,0.333,0.8,1.0,1.0,0.0,0.5,0.5,1.0,0.5,0.167,0.0,0.0,0.2,0.447
0.441,0.1,0.5,0.5,1.0,0.333,0.66,1.0,1.0,0.25,0.0,0.5,1.0,1.0,0.333,0.0,1.0,0.222,0.447
0.559,0.125,0.0,1.0,1.0,0.333,0.7,0.5,1.0,0.25,1.0,0.5,1.0,1.0,0.5,1.0,0.0,0.244,0.553
0.353,0.1,0.5,0.5,1.0,0.333,0.52,1.0,1.0,0.25,0.5,0.5,0.0,1.0,0.667,1.0,0.0,0.178,0.368
0.588,0.6,1.0,0.5,1.0,0.333,0.56,0.0,1.0,0.25,0.0,0.0,1.0,0.0,0.333,0.0,0.0,0.289,0.579
0.765,0.2,0.5,1.0,1.0,0.0,0.06,0.5,1.0,0.125,0.5,0.5,0.0,0.0,0.667,0.0,1.0,0.244,0.711
0.471,0.25,0.5,0.5,0.0,0.5,0.26,0.0,0.0,0.375,0.0,0.0,1.0,0.5,0.833,0.0,1.0,0.178,0.5
0.559,0.175,0.0,0.5,0.0,0.5,0.72,0.0,1.0,0.125,0.0,0.5,1.0,1.0,0.5,0.0,0.0,0.178,0.526
